accel_x (m/s^2),accel_y (m/s^2),accel_z (m/s^2)
-2.505796399844174502e-03,-1.607312026263483205e-03,-1.080814603337016422e+01
-5.049390212787427390e-03,-7.829778729514779226e-03,-1.079364671935555897e+01
4.235645393504852523e-03,1.379468084446232572e-03,-1.079410200805916453e+01
-4.757048701548185696e-03,9.938842121957592278e-04,-1.079511636498458849e+01
-4.657935815225579951e-03,2.853147806440667605e-03,-1.079614773826504326e+01
-9.986798101312642159e-03,-9.380817917266319819e-03,-1.080477432200599353e+01
-2.545574376686177576e-03,2.834765925405465740e-03,-1.079866003412296926e+01
-3.101921794155613338e-03,7.088873753378907095e-04,-1.080234648538595543e+01
5.138059319184075380e-03,-1.489221819487787733e-03,-1.079759079618199280e+01
3.827755644225761672e-03,4.051322883927274687e-03,-1.078548628777723550e+01
2.731252803921355686e-03,6.131571771361933251e-03,-1.080017013960163652e+01
-7.581193236435116237e-03,3.730426433224408832e-03,-1.081011009737792072e+01
-7.001342704926407853e-03,-3.672127810870896326e-03,-1.079439699754195914e+01
8.108346501824027427e-03,3.350290580518180961e-03,-1.078516218826787387e+01
9.355486013170244072e-03,3.085752787677010947e-04,-1.079502256715804975e+01
-1.163455134429488029e-03,-4.198161262496355982e-03,-1.078882001287078296e+01
-2.052412291810434310e-03,2.427568100552887371e-03,-1.078702943729834196e+01
-1.064111655171478057e-02,4.338089900602751063e-03,-1.080003064341821606e+01
-4.888091379763292652e-03,-7.180680021740010882e-03,-1.079338148456328206e+01
4.753667539039983271e-03,3.002027074808259408e-03,-1.080461399808781664e+01
-8.936425976923099285e-03,-4.432764832085946648e-03,-1.079625337628517734e+01
1.024048223286024191e-02,-8.047616409040215385e-03,-1.079610434097434180e+01
1.115467600117266318e-02,-5.449006664880501512e-03,-1.079473545158901793e+01
-5.565525506061198141e-03,5.564226625794191881e-03,-1.079436515314857203e+01
8.653517427148519139e-03,1.228151617001337417e-03,-1.079443150834947573e+01
-6.504943705644767454e-03,-4.182425390775448490e-03,-1.080163266307646630e+01
9.158708049739967133e-03,9.054421458848396775e-03,-1.078676911416182804e+01
-7.716600348219825045e-03,-6.414707480329988852e-03,-1.079868822341365053e+01
-2.098655910149993618e-03,-9.416295637114486042e-03,-1.080561889370123296e+01
1.671985819263744483e-03,-4.461015149828694189e-03,-1.079054711625614615e+01
1.674453634222673303e-03,-6.754829496772089999e-03,-1.079759695958340515e+01
-6.213478103123011576e-03,-2.139603179256954670e-03,-1.078869540466005184e+01
2.755487492728434917e-03,5.592461036442630991e-03,-1.079224780921865090e+01
-3.191493008012338296e-03,-8.631907228599989060e-03,-1.080219533475372806e+01
-1.556586753724277647e-03,-1.329518301167732048e-03,-1.079780418361394467e+01
-3.785489794356102552e-03,-8.598520374205451469e-03,-1.078992611820115322e+01
-1.387405274219198755e-03,-3.578018763615919712e-03,-1.078849438551508122e+01
-3.450276317867229017e-03,6.447394676394352375e-03,-1.079956361591831637e+01
2.312021321272491724e-03,-1.798875683946441926e-03,-1.078976249116804809e+01
1.409135417005922142e-03,3.546092999154472087e-03,-1.079706388581880638e+01
2.583576491573608071e-04,4.323355504932169073e-03,-1.079859519309163396e+01
-5.755200996281522371e-04,5.015337698315293531e-03,-1.080991329372835352e+01
-4.341965272129584205e-03,4.621744735595983977e-03,-1.079835441911177973e+01
4.324827348136994765e-03,-3.326170265599137123e-03,-1.078850900506770039e+01
3.800904774153920787e-04,-2.840482117926270388e-03,-1.079544709450706463e+01
-1.024111454162639212e-03,-4.112673184323184170e-03,-1.080866945445244198e+01
5.961291034300621877e-03,7.656583623611483425e-03,-1.079263638347333476e+01
-6.064487996658804447e-03,9.023366462182810799e-03,-1.079713715549695152e+01
1.588967699145903221e-03,7.682996714156020007e-03,-1.079123750495514678e+01
-2.321018636682064434e-04,9.701419110717135084e-05,-1.078774547138835871e+01
-5.791940660788542569e-03,1.325168335156640988e-03,-1.079772078267856728e+01
-2.108033624154690214e-03,7.336569692058031791e-03,-1.078823355183557986e+01
-8.341520423912960128e-03,-2.855225839787032312e-03,-1.078280263540093920e+01
-6.961110850626109868e-03,-3.611965911965066690e-04,-1.079437968590657348e+01
-2.122222398699860450e-03,3.219190896578183470e-03,-1.079157671121441098e+01
-6.300115076123468001e-03,2.687406930607325831e-03,-1.078717019960422085e+01
-2.788626913025642716e-03,2.220301196975728579e-04,-1.078766963991428973e+01
-8.842286765548969360e-05,3.323262414579370404e-03,-1.080326064551574028e+01
-7.365646959057567736e-03,-5.101576539140138811e-04,-1.079696853915641697e+01
-3.161457858122177379e-03,-8.778134950887301127e-03,-1.079170860690563849e+01
7.413354200805973883e-03,2.343635502037315528e-03,-1.079289942492709464e+01
-2.499497973861803529e-03,6.001761405145117530e-03,-1.078722751053471995e+01
2.905781721113894801e-03,2.212402768475453443e-03,-1.079490649795848611e+01
-5.769845772621764318e-03,-6.731250960583821941e-03,-1.079383078643554938e+01
3.495417895323016909e-03,-2.310388157547159371e-03,-1.080070597221725848e+01
6.360404690828506437e-03,7.396915440142426412e-03,-1.080272907036646046e+01
-9.602043691198365680e-04,4.545286290505149394e-03,-1.079946978880979280e+01
-2.224481172243295089e-03,1.710663536340379081e-03,-1.079094523992937127e+01
8.368978485063746989e-03,-2.239761467201551153e-03,-1.079174184112377510e+01
-6.047325634018049963e-03,3.960825566985445856e-03,-1.080386730141926854e+01
3.258839390203038637e-03,-5.268165470291147172e-03,-1.079904791084695503e+01
6.567795347266418282e-03,3.241328532083587177e-03,-1.080110968288589568e+01
-1.512217716562585688e-03,-5.201447541980762888e-03,-1.079033567707614161e+01
-1.623210095428425075e-03,-3.053044625067218021e-03,-1.079195346245998621e+01
1.173410789090056049e-03,-5.029371634201013248e-03,-1.079068735113388833e+01
-3.997822958505688716e-03,-3.639555343973470414e-03,-1.078912315357718477e+01
1.325311185116413194e-02,-2.222564043192848203e-05,-1.080477838975496319e+01
-1.480945719516900709e-03,-8.029056423769593762e-03,-1.079041457872027365e+01
-9.400341356781242996e-04,-7.020260358539357447e-03,-1.079499127344226039e+01
-2.194406778472275665e-03,-1.142002066654804757e-04,-1.079704418199635363e+01
6.285477635790008566e-03,2.910667302996554958e-03,-1.079216463832237771e+01
-9.293616203493353448e-03,4.812683228213931151e-03,-1.079819413051880339e+01
-2.302511700349503358e-03,-3.815980483680248263e-03,-1.079592768681955661e+01
-6.152062937740784138e-03,-1.539726306793276489e-03,-1.080228979895958830e+01
-4.754364819121595712e-03,-6.849844538414960084e-03,-1.079488875519179736e+01
-1.609206148674590178e-03,-1.289282785774967114e-03,-1.078942252068461549e+01
5.139073298097920559e-03,-3.370541048060730969e-04,-1.079965002687848852e+01
5.307404567586072701e-03,5.572550378917609862e-03,-1.079399498956800230e+01
-5.177403592056716497e-04,-6.369048180677788686e-04,-1.079739977267870543e+01
-3.681500383729826437e-03,1.327925333848045545e-03,-1.079456185496006349e+01
2.044774207891345702e-03,1.078508629309865574e-02,-1.079590397229766907e+01
-7.990002297830029691e-05,1.289315728493085726e-02,-1.079022042189831154e+01
-1.127544694874196233e-03,-1.791477304014060540e-03,-1.079284537699384927e+01
-1.652073272026644045e-03,9.389323234188316075e-03,-1.080463628691563471e+01
3.286189744624675845e-03,-5.168881323691891169e-03,-1.079257207291665921e+01
3.460843912146428173e-03,8.685845634192201556e-03,-1.080095028856036876e+01
-6.613728030484445838e-03,1.047124909296487253e-03,-1.079509616900785574e+01
-2.991691574921785408e-03,-9.985652475407360423e-03,-1.079951071636710402e+01
-1.167123843696713133e-03,-4.004310716280404421e-03,-1.078887995658972265e+01
1.111350508035357718e-02,-7.695599584727268357e-03,-1.080044422021605577e+01
1.176656353263763090e-02,4.488276742542956187e-03,-1.079874686998504174e+01
-8.326938945582045481e-04,3.258561460452866687e-04,-1.078791876039043096e+01
2.963281403623040707e-03,-5.719065916032214231e-03,-1.079304955861341675e+01
4.024454505317258748e-03,7.706877236581904239e-03,-1.079715171276338914e+01
-2.759505953163125021e-03,-9.841737856180171606e-03,-1.079690948985795984e+01
1.228923080049300863e-02,-5.424329111196581407e-05,-1.078803217378080603e+01
2.682080461902699997e-03,1.948674249535602100e-03,-1.079812590977083531e+01
1.489768446965845016e-03,5.225860506579021493e-03,-1.080109874542903192e+01
6.463228746630900884e-03,7.713196226667116137e-04,-1.079142487447995968e+01
2.143366855569113234e-03,-3.397227708144649749e-03,-1.079737513523913073e+01
-5.712907015278966168e-03,-3.609682136205793947e-03,-1.079077105337638187e+01
-5.675443215981088333e-04,-1.715641606589165353e-03,-1.078993124297803874e+01
2.575179069071548751e-03,8.068993132331300430e-03,-1.079515579219901156e+01
7.178188557610698343e-03,-3.176108215539509387e-03,-1.080109740395949380e+01
2.132742642136654151e-03,-1.191406753805669710e-04,-1.080206100056565788e+01
-3.215158388486443180e-03,-2.388436369796204800e-03,-1.079662359266451155e+01
2.480120147091739551e-03,-3.668361530876026490e-03,-1.079060658701383701e+01
-5.420409289826602119e-03,-5.286366575913796495e-03,-1.078638267463611911e+01
9.726763897014186052e-04,-9.043451152147144803e-04,-1.079306736984464976e+01
5.688556301022936607e-03,-1.206997852519387784e-03,-1.078845605634747784e+01
-4.360468653495042091e-03,2.498883140627910712e-03,-1.079991096050636656e+01
-4.588025765219227309e-03,8.774376432457093103e-04,-1.079668440997688172e+01
-1.718158212719127047e-03,-2.470171367532140744e-03,-1.079860644844286988e+01
-9.106040357611241759e-04,1.458855802287962631e-03,-1.079140127901611734e+01
-9.520753077109235518e-03,1.640218912108011009e-03,-1.079500743387828088e+01
2.673730073427312871e-03,-1.174136239435227607e-03,-1.078246592980512375e+01
9.213231662521293580e-03,1.081128562440475047e-03,-1.080000939263612736e+01
7.163629415838723181e-03,1.715584820520643650e-03,-1.079765594207926860e+01
3.613011395320364291e-03,-2.006395511519713966e-03,-1.079681580261420493e+01
8.257679381288765942e-04,4.727854610322304064e-03,-1.079862441515747840e+01
3.021528186243177235e-04,5.372487298438310965e-03,-1.079316801394397451e+01
7.408309305343648010e-03,4.613045673656353436e-03,-1.079668927123931610e+01
2.194839293153248716e-03,1.052672269079417758e-03,-1.078660605902534009e+01
-8.415700700195880360e-03,-7.919375820202595060e-04,-1.079190727206172618e+01
-2.462866866279288941e-03,1.442558064890058476e-04,-1.079048929949111546e+01
6.549839594856632710e-03,2.032445387527643567e-03,-1.079571547520029640e+01
2.009211673356805540e-03,-4.498943532251233578e-03,-1.078784516142311922e+01
-3.306724343250485904e-04,2.703833030355272220e-03,-1.078562899281209120e+01
8.143428562551128375e-03,3.825235944726884576e-03,-1.078882690267582767e+01
-1.562640995637414000e-03,1.193557893796162381e-02,-1.079813352010531169e+01
-2.070159256509974954e-03,6.497775607853068999e-03,-1.079396801470629796e+01
6.630086870053903368e-03,-9.990232619535570346e-03,-1.079439095864449349e+01
2.414021855611570011e-03,5.115952063124626619e-04,-1.079170317899454368e+01
1.141960523665068797e-02,4.260407549983487481e-03,-1.079506386652448136e+01
3.920395898072202671e-03,-2.419558357870795103e-03,-1.079073476941497667e+01
2.621444578996998901e-03,-1.146166898518410568e-02,-1.079105367630485901e+01
9.740540292123723437e-05,-9.520557019695157636e-04,-1.079324312514830275e+01
4.429671644190088901e-03,3.557890939910422681e-03,-1.078992371638175740e+01
-1.159580381038041903e-02,4.354949126595827023e-03,-1.078878982566090983e+01
-8.150926758856738910e-03,-5.171629409489718679e-03,-1.080256234726805964e+01
5.476133196334042339e-04,1.668426192005721415e-03,-1.078380798319740563e+01
8.502096645622401680e-03,1.351589555284715607e-03,-1.079515734109585168e+01
6.395757309574903651e-04,3.540536224104600706e-03,-1.079272104470886795e+01
-2.105189267707382832e-04,-3.950409410272182759e-03,-1.079265590839243494e+01
-2.051017106233634334e-03,-7.124898508853221880e-03,-1.079495477071731102e+01
-1.012039662378567094e-03,1.512562001682386283e-03,-1.079411658946180630e+01
6.895753712199425862e-04,3.271799319679208925e-04,-1.079177772112041112e+01
2.955665462152626721e-04,-3.617457712768696199e-03,-1.079536973440622560e+01
-2.196532813620262481e-03,-1.182403264303905077e-02,-1.079466039677243216e+01
5.111719215580113685e-04,2.423996148252032055e-03,-1.079431752865392724e+01
-4.811065214583659655e-03,4.569352585067441158e-03,-1.079966039553871759e+01
1.083822116888107610e-03,-5.580402896165240906e-03,-1.079431895114115392e+01
3.099805717878520699e-03,2.350212493438931169e-03,-1.079881482503921752e+01
-1.394518886595634121e-03,4.028233924986980552e-04,-1.079759799045517887e+01
2.816693995890738253e-03,2.663186231887087769e-03,-1.079982880040826032e+01
-6.552801575688381973e-03,-1.205596398796230815e-03,-1.079510960694906707e+01
-1.887495939274198885e-03,6.579901421237892636e-03,-1.079372538077161003e+01
9.676641697813292975e-03,-4.981315574511162650e-04,-1.079771269228422170e+01
-5.724123392463172436e-04,1.336839359735077703e-03,-1.079704370997249008e+01
2.391548559321689076e-03,6.793055621595463570e-03,-1.079936428650050750e+01
-3.490488269796472413e-03,5.572283313230808402e-03,-1.078983125104985064e+01
-2.131083832988121980e-04,8.557789316865889104e-03,-1.079779480712846151e+01
-6.860985615712182628e-03,-2.134729422226178206e-03,-1.079435199098658238e+01
8.880316482812880899e-03,3.239977129711581975e-03,-1.078712102634833059e+01
7.352758324682978457e-03,-7.693714839170933198e-03,-1.079171289211991791e+01
4.153658781752432062e-03,2.762566859184816329e-03,-1.080261402670654647e+01
3.417475434861081286e-03,6.944264357011052354e-04,-1.079785887267600941e+01
-3.553136951042690055e-03,-3.010326559992136664e-03,-1.079012026168478933e+01
-1.525776954874358141e-03,4.554163050931548870e-03,-1.080110149143376219e+01
-6.623277138669459926e-03,5.404564459569384874e-03,-1.079143367882350368e+01
9.069486263591354340e-05,1.734074181499999871e-03,-1.079589126664570209e+01
2.338792111338829343e-03,-1.299642120524636003e-03,-1.080044407511106996e+01
-6.051935855108073366e-03,-1.073778343416779881e-03,-1.079939980209876182e+01
1.242054920199861653e-03,4.114079811850142321e-03,-1.079973667921315439e+01
1.798123107544408216e-04,1.803664694554862153e-03,-1.079675581025441389e+01
1.860049134387493008e-03,-4.408021315610394404e-03,-1.079279176480438629e+01
6.600040854371713728e-03,2.582769838663633716e-03,-1.079651765326144464e+01
-7.467792740400183010e-03,4.657095283033670053e-04,-1.078886977973718153e+01
4.501819326664701151e-03,4.634119389765260777e-03,-1.079166060586307374e+01
1.879813710610867602e-03,6.207821710595370392e-03,-1.079182285717552148e+01
1.685364467219644660e-03,1.347928607454474499e-03,-1.078862371351216787e+01
2.581626822925439007e-04,-7.139820267635646131e-03,-1.079958032285964009e+01
7.836930713210612728e-03,-2.370496662154093857e-03,-1.079280041242310517e+01
-2.533951403854985476e-03,3.135962809866200962e-03,-1.079291868889347583e+01
7.253603378848947399e-04,-4.541786445290220734e-04,-1.079505809839235830e+01
-8.946390014664887605e-03,-2.528061237063324550e-04,-1.079419105472942242e+01
4.605522045314390175e-03,-3.345240126807592397e-03,-1.079264225688303291e+01
2.892105776072953580e-03,3.080509395447532839e-04,-1.078948774415700917e+01
5.483560765184141046e-03,-1.891556508569036243e-04,-1.079480971455697613e+01
-2.695168054588765322e-03,9.979482246541750146e-03,-1.079217047988753464e+01
6.904227405357424470e-03,-5.066628268511757203e-03,-1.079936246914274989e+01
5.321400182192922643e-03,-1.104562586996920420e-02,-1.079523450948773444e+01
3.745680705517801228e-03,-5.218366654800072994e-03,-1.079810419216847883e+01
9.987404095139484905e-03,-2.770164090736035745e-03,-1.080480324834909034e+01
-4.500364320490189696e-03,-4.584412403891320077e-03,-1.079590015751809773e+01
-1.413081143716916725e-02,-2.617030119502856619e-03,-1.078324621138526140e+01
5.939113981405388584e-03,4.083876305986296369e-03,-1.080260327392698727e+01
-6.987293215295710402e-03,-3.147853790278942049e-03,-1.078820567805105490e+01
3.121256012690376731e-03,5.779092335748291578e-03,-1.079835279820266081e+01
-1.361140271949192165e-03,-5.574042654269036057e-03,-1.080052915995970508e+01
8.343710328871654577e-03,6.741231942657736897e-03,-1.080794620036480325e+01
-1.635496066670371652e-03,-6.709443449965819643e-03,-1.079795574847106465e+01
1.061339160364033717e-02,-8.606293491919032737e-04,-1.079777905345423150e+01
4.386800007070446386e-03,4.740489562987135717e-03,-1.079499827310710813e+01
-1.012998091758784795e-02,-1.007622403676020940e-02,-1.079275733899632961e+01
8.143531004300947479e-03,-6.138588771301560325e-03,-1.079212030671741651e+01
-5.009292575546976656e-03,6.096799584399173119e-03,-1.079097509630668483e+01
-1.854676570037093030e-03,-5.387190261183663273e-03,-1.079429818710417344e+01
-5.439713328311704746e-03,-6.537642704883208852e-03,-1.079662608786492051e+01
